procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 724916 130488 1040520    0    0     0    36  314  344 93  7  0  0  0
 1  0      0 724916 130488 1040520    0    0     0     0  316  322 93  7  0  0  0
 2  0      0 724852 130488 1040520    0    0     0   136  322  303 91  9  0  0  0
 2  0      0 724852 130488 1040520    0    0     0     0  332  396 96  4  0  0  0
 1  0      0 724908 130488 1040520    0    0     0     0  309  357 96  4  0  0  0
 1  0      0 724908 130488 1040520    0    0     0     0  334  369 96  4  0  0  0
 1  0      0 724908 130496 1040520    0    0     0    12  382  442 95  5  0  0  0
 1  0      0 679304 130496 1040520    0    0     0     0  377  484 87 13  0  0  0
 1  0      0 679304 130496 1040520    0    0     0     0  376  439 92  8  0  0  0
 1  0      0 679304 130496 1040520    0    0     0     0  367  488 87 13  0  0  0
 2  0      0 652932 130496 1040520    0    0     0     0  371  489 89 11  0  0  0
 2  0      0 652932 130496 1040520    0    0     0     0  376  459 89 11  0  0  0
 1  0      0 652932 130504 1040520    0    0     0  1460  314  343 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 652932 130504 1040520    0    0     0     0  333  373 96  4  0  0  0
 1  0      0 652932 130504 1040520    0    0     0     0  327  374 98  2  0  0  0
 2  0      0 652932 130504 1040520    0    0     0     0  354  363 95  5  0  0  0
 1  0      0 652932 130504 1040520    0    0     0     0  377  480 98  2  0  0  0
 2  0      0 652932 130512 1040516    0    0     0    40  372  423 95  5  0  0  0
 1  0      0 652932 130512 1040520    0    0     0     0  290  299 96  4  0  0  0
 1  0      0 595380 130512 1040544    0    0     0     4  315  662 90 10  0  0  0
 1  0      0 520484 130512 1040544    0    0     0     0  312  445 92  8  0  0  0
 2  0      0 463196 130512 1040544    0    0     0     0  316  381 93  7  0  0  0
 1  0      0 394376 130512 1040544    0    0     0    16  305  399 89 11  0  0  0
 2  0      0 368832 130512 1040544    0    0     0     0  329  523 94  6  0  0  0
 2  0      0 366228 130520 1040544    0    0     0    92  321  471 98  2  0  0  0
 1  0      0 365544 130520 1040544    0    0     0     0  337  608 95  5  0  0  0
 1  0      0 357236 130520 1040544    0    0     0     0  336  397 97  3  0  0  0
 1  0      0 349300 130520 1040544    0    0     0     4  354  518 94  6  0  0  0
 2  0      0 343472 130520 1040588    0    0     0     0  381  654 94  6  0  0  0
 2  0      0 340372 130520 1040712    0    0     0     0  377  869 90 10  0  0  0
 1  0      0 335784 130528 1040832    0    0     0    40  393  591 91  9  0  0  0
 1  0      0 331072 130528 1040968    0    0     0     0  403  577 93  7  0  0  0
 2  0      0 326236 130528 1041128    0    0     0     0  399  581 93  7  0  0  0
 1  0      0 319664 130528 1041260    0    0     0     0  390  524 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 314208 130536 1041400    0    0     0    16  344  475 93  7  0  0  0
 3  0      0 309000 130536 1041496    0    0     0     0  339  442 94  6  0  0  0
 1  0      0 305652 130536 1041592    0    0     0     0  358  552 85 15  0  0  0
 3  0      0 300816 130536 1041708    0    0     0   108  345  496 91  9  0  0  0
 1  0      0 295608 130536 1041840    0    0     0     0  392  563 94  6  0  0  0
 1  0      0 291020 130544 1042000    0    0     0    16  387  582 87 13  0  0  0
 2  0      0 285564 130544 1042120    0    0     0     0  387  514 93  7  0  0  0
 1  0      0 279736 130544 1042260    0    0     0     0  375  498 92  8  0  0  0
 1  0      0 271180 130544 1042464    0    0     0     0  386  505 94  6  0  0  0
 2  0      0 269320 130544 1042520    0    0     0     0  394  525 96  4  0  0  0
 2  0      0 269320 130544 1042640    0    0     0     0  402  531 94  6  0  0  0
 1  0      0 269320 130552 1042720    0    0     0    16  367  495 79 21  0  0  0
 2  0      0 269320 130552 1042896    0    0     0     0  376  496 98  2  0  0  0
 1  0      0 269196 130552 1042980    0    0     0     0  378  486 96  4  0  0  0
 1  0      0 268948 130552 1043116    0    0     0     0  363  501 94  6  0  0  0
 2  0      0 268700 130552 1043260    0    0     0     0  384  509 96  4  0  0  0
 1  0      0 268452 130560 1043464    0    0     0    16  410  511 93  7  0  0  0
 2  0      0 268204 130560 1043608    0    0     0     0  396  527 97  3  0  0  0
 2  0      0 267832 130560 1043692    0    0     0     0  350  492 89 11  0  0  0
 1  0      0 267584 130560 1043872    0    0     0  3204  370  497 92  8  0  0  0
 1  0      0 267460 130560 1044048    0    0     0     0  369  492 93  7  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 267336 130568 1044196    0    0     0    44  390  533 95  5  0  0  0
 2  0      0 266716 130568 1044272    0    0     0     0  367  467 96  4  0  0  0
 1  0      0 265600 130568 1044404    0    0     0     0  382  490 93  7  0  0  0
 4  0      0 265476 130568 1044500    0    0     0     8  391  508 95  5  0  0  0
 1  0      0 264824 130568 1044524    0    0     0     0  371  698 89 11  0  0  0
 1  0      0 264856 130576 1044720    0    0     0    52  390  530 97  3  0  0  0
 2  0      0 264732 130576 1044844    0    0     0     0  387  466 95  5  0  0  0
 1  0      0 264608 130576 1044980    0    0     0     0  388  395 99  1  0  0  0
 2  0      0 312596 130576 1045068    0    0     0     0  382  385 93  7  0  0  0
 1  0      0 614536 130576 1045656    0    0     0  1544  392  462 92  8  0  0  0
 2  0      0 651268 130584 1041592    0    0     0  1516  315  619 59 22 19  0  0
 1  0      0 651288 130584 1041604    0    0     0     0  357  358 92  8  0  0  0
 1  0      0 651288 130584 1041604    0    0     0     0  351  344 95  5  0  0  0
 2  0      0 651288 130584 1041604    0    0     0     0  355  392 92  8  0  0  0
 2  0      0 651288 130584 1041604    0    0     0     0  358  437 91  9  0  0  0
 1  0      0 651288 130596 1041600    0    0     0   132  365  382 92  8  0  0  0
 1  0      0 651288 130596 1041604    0    0     0     0  373  381 99  1  0  0  0
 1  0      0 651288 130596 1041604    0    0     0     0  380  394 99  1  0  0  0
 1  0      0 651288 130596 1041604    0    0     0   136  370  371 95  5  0  0  0
 1  0      0 651288 130596 1041604    0    0     0     0  381  475 91  9  0  0  0
 1  0      0 651068 130596 1041604    0    0     0     0  376  385 97  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 651096 130604 1041604    0    0     0    16  362  402 95  5  0  0  0
 1  0      0 651096 130604 1041604    0    0     0     0  375  418 97  3  0  0  0
 1  0      0 651096 130604 1041604    0    0     0     0  350  405 95  5  0  0  0
 2  0      0 612268 130604 1041628    0    0     0     4  381  790 86 14  0  0  0
 1  0      0 540100 130604 1041628    0    0     0     0  372  638 94  6  0  0  0
 1  0      0 485292 130604 1041628    0    0     0     0  365  499 91  9  0  0  0
 1  0      0 430980 130612 1041632    0    0     0    80  373  513 95  5  0  0  0
 1  0      0 373196 130612 1041632    0    0     0     0  363  522 90 10  0  0  0
 1  0      0 367244 130612 1041632    0    0     0     0  390  542 92  8  0  0  0
 1  0      0 364736 130612 1041632    0    0     0     0  382  506 90 10  0  0  0
 2  0      0 361416 130612 1041632    0    0     0     0  393  529 93  7  0  0  0
 1  0      0 349760 130612 1041632    0    0     0     0  396  515 97  3  0  0  0
 3  0      0 343064 130620 1041632    0    0     0    12  375  479 88 12  0  0  0
 2  0      0 339716 130620 1041828    0    0     0     0  400  542 95  5  0  0  0
 1  0      0 332648 130620 1042024    0    0     0     0  402  674 93  7  0  0  0
 1  0      0 327564 130620 1042136    0    0     0     0  392  517 95  5  0  0  0
 1  0      0 322604 130620 1042296    0    0     0     0  393  531 93  7  0  0  0
 7  0      0 315040 130620 1042428    0    0     0  2332  405  487 94  6  0  0  0
 1  0      0 309460 130628 1042576    0    0     0    84  400  533 94  6  0  0  0
 1  0      0 303136 130628 1042716    0    0     0     0  402  522 96  4  0  0  0
 1  0      0 298300 130628 1042840    0    0     0     0  385  510 90 10  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 292720 130628 1043044    0    0     0     0  402  532 95  5  0  0  0
 1  0      0 286644 130628 1043152    0    0     0     0  398  511 97  3  0  0  0
 1  0      0 280692 130636 1043324    0    0     0    16  348  469 94  6  0  0  0
 1  0      0 272384 130636 1043460    0    0     0     0  321  382 94  6  0  0  0
 4  0      0 268244 130636 1043584    0    0     0     0  327  393 91  9  0  0  0
 2  0      0 268292 130636 1043700    0    0     0     0  318  388 93  7  0  0  0
 2  0      0 268292 130636 1043832    0    0     0     0  334  397 92  8  0  0  0
 2  0      0 268292 130644 1043960    0    0     0    16  326  417 95  5  0  0  0
 2  0      0 268044 130644 1044104    0    0     0     0  325  407 93  7  0  0  0
 1  0      0 267920 130644 1044248    0    0     0     0  328  471 88 12  0  0  0
 1  0      0 267672 130644 1044380    0    0     0     0  325  444 93  7  0  0  0
 1  0      0 267424 130644 1044508    0    0     0     0  324  417 94  6  0  0  0
 2  0      0 267052 130652 1044652    0    0     0    16  351  415 99  1  0  0  0
 2  0      0 266804 130652 1044796    0    0     0     0  339  393 97  3  0  0  0
 1  0      0 266556 130652 1045048    0    0     0     0  335  412 98  2  0  0  0
 1  0      0 266308 130652 1045176    0    0     0     0  332  399 97  3  0  0  0
 1  0      0 266060 130652 1045320    0    0     0     0  346  393 99  1  0  0  0
 1  0      0 264696 130660 1045480    0    0     0    16  340  383 98  2  0  0  0
 1  0      0 264324 130660 1045588    0    0     0     0  344  410 93  7  0  0  0
 1  0      0 264324 130660 1045688    0    0     0     0  355  473 86 14  0  0  0
 1  0      0 264076 130660 1045776    0    0     0     0  378  482 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 263828 130660 1045924    0    0     0     0  336  447 89 11  0  0  0
 2  0      0 263580 130668 1046048    0    0     0    16  365  551 92  8  0  0  0
 1  0      0 311320 130668 1046132    0    0     0     0  358  510 94  6  0  0  0
 2  0      0 637904 130668 1046336    0    0     0  3920  332  652 82 18  0  0  0
 2  0      0 650180 130668 1042384    0    0     0  1448  335  566 77 18  5  0  0
 1  0      0 650064 130668 1042700    0    0     0     0  328  388 94  6  0  0  0
 1  0      0 650064 130680 1042688    0    0     0   164  328  311 96  4  0  0  0
 2  0      0 650064 130680 1042700    0    0     0     0  323  277 94  6  0  0  0
 1  0      0 649740 130680 1042700    0    0     0     0  310  325 97  3  0  0  0
 1  0      0 649872 130680 1042700    0    0     0     0  326  333 97  3  0  0  0
 1  0      0 649872 130680 1042704    0    0     0     0  314  273 96  4  0  0  0
 1  0      0 649872 130680 1042704    0    0     0     0  318  266 97  3  0  0  0
 1  0      0 649872 130688 1042704    0    0     0    12  321  373 96  4  0  0  0
 2  0      0 649872 130688 1042708    0    0     0     0  310  272 96  4  0  0  0
 1  0      0 649872 130688 1042708    0    0     0     0  389  434 93  7  0  0  0
 1  0      0 649872 130688 1042708    0    0     0     0  350  388 95  5  0  0  0
 1  0      0 649872 130688 1042708    0    0     0     0  369  336 97  3  0  0  0
 2  0      0 649872 130688 1042708    0    0     0     0  366  357 93  7  0  0  0
 1  0      0 649872 130696 1042708    0    0     0    20  365  400 87 13  0  0  0
 1  0      0 649804 130696 1042708    0    0     0     0  356  363 90 10  0  0  0
 1  0      0 649804 130696 1042708    0    0     0     0  303  262 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 616324 130696 1042708    0    0     0     0  325  396 96  4  0  0  0
 1  0      0 616324 130696 1042708    0    0     0     0  324  362 96  4  0  0  0
 1  0      0 616324 130704 1042708    0    0     0    12  316  332 96  4  0  0  0
 1  0      0 570348 130704 1042708    0    0     0     0  331  420 94  6  0  0  0
 1  0      0 570348 130704 1042708    0    0     0     0  324  306 95  5  0  0  0
 1  0      0 570348 130704 1042708    0    0     0     0  299  316 90 10  0  0  0
 1  0      0 570224 130704 1042708    0    0     0     0  324  311 95  5  0  0  0
 1  0      0 570224 130712 1042708    0    0     0    16  334  312 98  2  0  0  0
 1  0      0 570224 130712 1042708    0    0     0     0  325  302 99  1  0  0  0
 1  0      0 570224 130712 1042708    0    0     0     0  322  283 98  2  0  0  0
 1  0      0 570224 130712 1042708    0    0     0     0  326  284 99  1  0  0  0
 1  0      0 570224 130712 1042708    0    0     0  1580  339  303 99  1  0  0  0
 1  0      0 537348 130712 1042708    0    0     0     4  346  595 93  7  0  0  0
 1  0      0 469396 130720 1042732    0    0     0   116  346  711 89 11  0  0  0
 1  0      0 411116 130720 1042732    0    0     0     0  330  381 90 10  0  0  0
 2  0      0 348124 130720 1042732    0    0     0     0  338  352 92  8  0  0  0
 1  0      0 288976 130720 1042732    0    0     0     0  395  494 90 10  0  0  0
 5  0      0 285752 130720 1042732    0    0     0     0  374  488 92  8  0  0  0
 2  0      0 283272 130728 1042732    0    0     0    36  331  416 89 11  0  0  0
 1  0      0 280296 130728 1042732    0    0     0     0  338  369 93  7  0  0  0
 1  0      0 267504 130728 1042732    0    0     0     0  338  362 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 260952 130728 1042808    0    0     0     0  330  392 94  6  0  0  0
 1  0      0 255124 130728 1042952    0    0     0     0  319  501 96  4  0  0  0
 1  1      0 249668 130736 1043140    0    0     0    16  343  505 92  8  0  0  0
 1  0      0 244212 130736 1043328    0    0     0     0  340  469 92  8  0  0  0
 2  0      0 235236 130736 1043496    0    0     0     0  344  471 94  6  0  0  0
 1  0      0 228712 130736 1043668    0    0     0     0  343  476 96  4  0  0  0
 1  0      0 222016 130736 1043836    0    0     0     0  336  462 93  7  0  0  0
 1  0      0 216188 130736 1044000    0    0     0     0  333  462 90 10  0  0  0
 3  0      0 212220 130744 1044064    0    0     0    16  367  674 91  9  0  0  0
 1  0      0 208128 130744 1044196    0    0     0     0  366  857 92  8  0  0  0
 1  0      0 203044 130744 1044300    0    0     0     0  366  627 94  6  0  0  0
 2  0      0 197588 130744 1044440    0    0     0     0  346  676 92  8  0  0  0
 7  0      0 190396 130744 1044544    0    0     0     0  369  700 92  8  0  0  0
 1  0      0 184940 130752 1044660    0    0     0    16  350  568 88 12  0  0  0
 1  0      0 186504 130752 1044768    0    0     0     0  340  418 93  7  0  0  0
